,region,edad_ingreso,egreso_em,prom_lem,tipo_estudio,tipo_colegio,genero,año_ingreso,codigo_carrera,tipo_renuncia,año,semestre,nombre_carrera
2487,VIII - BIO-BIO,19,2021,6.3,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
2488,VIII - BIO-BIO,19,2021,6.3,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
2489,VIII - BIO-BIO,24,2014,6.0,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446103,No desertor,2021,1,Ingenieria en Informatica
2490,VIII - BIO-BIO,21,2017,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446103,No desertor,2021,1,Ingenieria en Informatica
2491,VIII - BIO-BIO,27,2011,5.0,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446103,No desertor,2021,1,Ingenieria en Informatica
2492,VIII - BIO-BIO,27,2011,5.0,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446103,No desertor,2021,2,Ingenieria en Informatica
2493,VIII - BIO-BIO,24,2014,6.0,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446103,No desertor,2021,2,Ingenieria en Informatica
2494,VIII - BIO-BIO,21,2017,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446103,No desertor,2021,2,Ingenieria en Informatica
2495,VIII - BIO-BIO,27,2011,5.0,Cientifico Humanista,Particular Subvencionado,Masculino,2020,1446103,No desertor,2022,1,Ingenieria en Informatica
2496,VIII - BIO-BIO,20,2021,5.6,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
2497,VIII - BIO-BIO,18,2021,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
2498,VIII - BIO-BIO,20,2020,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
2499,VIII - BIO-BIO,18,2023,6.4,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
2500,VIII - BIO-BIO,19,2021,5.8,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,1,Ingenieria en Informatica
2501,VIII - BIO-BIO,18,2021,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
2502,VIII - BIO-BIO,20,2021,5.6,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
2503,VIII - BIO-BIO,18,2023,6.4,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
2504,VIII - BIO-BIO,20,2020,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
2505,VIII - BIO-BIO,19,2021,5.8,Cientifico Humanista,Particular Subvencionado,Masculino,2022,1446114,No desertor,2023,2,Ingenieria en Informatica
2506,XVI - DE ÑUBLE,20,2019,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2021,1,Ingenieria en Conectividad y Redes
2507,XVI - DE ÑUBLE,20,2019,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2021,2,Ingenieria en Conectividad y Redes
2508,XVI - DE ÑUBLE,20,2019,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
2509,XVI - DE ÑUBLE,20,2019,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
2510,XVI - DE ÑUBLE,20,2019,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
2511,XVI - DE ÑUBLE,20,2019,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2021,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
2512,XVI - DE ÑUBLE,19,2022,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,1,Ingenieria en Informatica
2513,XVI - DE ÑUBLE,19,2022,5.5,Cientifico Humanista,Particular Subvencionado,Masculino,2023,1446114,No desertor,2023,2,Ingenieria en Informatica
2514,VIII - BIO-BIO,19,2020,6.4,Educacion Basica,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
2515,VIII - BIO-BIO,19,2020,6.4,Educacion Basica,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
2516,VIII - BIO-BIO,19,2020,6.4,Educacion Basica,Particular Subvencionado,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
2517,VIII - BIO-BIO,19,2020,6.4,Educacion Basica,Particular Subvencionado,Masculino,2021,1446114,No desertor,2022,2,Ingenieria en Informatica
2518,VIII - BIO-BIO,21,2020,6.0,Educacion Basica,Particular Subvencionado,Masculino,2022,1444718,No desertor,2022,1,Analista Programador Computacional
2519,VIII - BIO-BIO,21,2020,6.0,Educacion Basica,Particular Subvencionado,Masculino,2022,1444718,No desertor,2022,2,Analista Programador Computacional
2520,VIII - BIO-BIO,19,2019,5.2,Educacion Basica,Particular Subvencionado,Masculino,2020,1446214,No desertor,2021,1,Ingenieria en Conectividad y Redes
2521,VIII - BIO-BIO,24,2016,6.0,Educacion Basica,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
2522,VIII - BIO-BIO,24,2016,6.0,Educacion Basica,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
2523,VIII - BIO-BIO,24,2016,6.0,Educacion Basica,Particular Subvencionado,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
2524,VIII - BIO-BIO,22,2015,5.8,Educacion Basica,Particular Subvencionado,Masculino,2018,1446103,No desertor,2021,1,Ingenieria en Informatica
2525,VIII - BIO-BIO,20,2019,5.9,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2021,1,Analista Programador Computacional
2526,VIII - BIO-BIO,20,2019,5.9,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2021,2,Analista Programador Computacional
2527,VIII - BIO-BIO,20,2019,5.9,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2022,1,Analista Programador Computacional
2528,VIII - BIO-BIO,20,2019,5.9,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2022,2,Analista Programador Computacional
2529,VIII - BIO-BIO,20,2019,6.0,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2021,1,Analista Programador Computacional
2530,VIII - BIO-BIO,20,2019,6.0,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2021,2,Analista Programador Computacional
2531,VIII - BIO-BIO,20,2019,6.0,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2022,1,Analista Programador Computacional
2532,VIII - BIO-BIO,20,2019,6.0,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2022,2,Analista Programador Computacional
2533,VIII - BIO-BIO,19,2018,5.6,Educacion Basica,Particular Subvencionado,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
2534,VIII - BIO-BIO,19,2018,5.6,Educacion Basica,Particular Subvencionado,Masculino,2019,1446103,No desertor,2021,2,Ingenieria en Informatica
2535,VIII - BIO-BIO,19,2018,5.6,Educacion Basica,Particular Subvencionado,Masculino,2019,1446103,No desertor,2022,1,Ingenieria en Informatica
2536,VII - MAULE,22,2017,5.1,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2021,1,Analista Programador Computacional
2537,VII - MAULE,22,2017,5.1,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2021,2,Analista Programador Computacional
2538,VII - MAULE,22,2017,5.1,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2022,1,Analista Programador Computacional
2539,VII - MAULE,22,2017,5.1,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2022,2,Analista Programador Computacional
2540,XVI - DE ÑUBLE,22,2015,5.8,Educacion Basica,Particular Subvencionado,Masculino,2018,1446103,No desertor,2022,1,Ingenieria en Informatica
2541,XVI - DE ÑUBLE,22,2015,5.8,Educacion Basica,Particular Subvencionado,Masculino,2018,1446103,No desertor,2022,2,Ingenieria en Informatica
2542,VIII - BIO-BIO,18,2017,5.9,Educacion Basica,Particular Subvencionado,Masculino,2018,1446103,No desertor,2021,1,Ingenieria en Informatica
2543,VIII - BIO-BIO,18,2017,5.9,Educacion Basica,Particular Subvencionado,Masculino,2018,1446103,No desertor,2021,2,Ingenieria en Informatica
2544,VIII - BIO-BIO,18,2017,5.9,Educacion Basica,Particular Subvencionado,Masculino,2018,1446103,No desertor,2022,2,Ingenieria en Informatica
2545,VIII - BIO-BIO,19,2019,5.2,Educacion Basica,Particular Subvencionado,Masculino,2020,1446114,No desertor,2021,1,Ingenieria en Informatica
2546,VIII - BIO-BIO,19,2020,5.1,Educacion Basica,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
2547,VIII - BIO-BIO,18,2018,5.5,Educacion Basica,Particular Subvencionado,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
2548,VIII - BIO-BIO,19,2019,5.2,Educacion Basica,Particular Subvencionado,Masculino,2020,1446114,No desertor,2021,2,Ingenieria en Informatica
2549,VIII - BIO-BIO,19,2020,5.1,Educacion Basica,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
2550,VIII - BIO-BIO,18,2018,5.5,Educacion Basica,Particular Subvencionado,Masculino,2019,1446103,No desertor,2021,2,Ingenieria en Informatica
2551,VIII - BIO-BIO,19,2020,5.1,Educacion Basica,Particular Subvencionado,Masculino,2021,1446114,No desertor,2022,1,Ingenieria en Informatica
2552,VIII - BIO-BIO,22,2018,5.5,Educacion Basica,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
2553,VIII - BIO-BIO,18,2018,5.5,Educacion Basica,Particular Subvencionado,Masculino,2019,1446103,No desertor,2022,1,Ingenieria en Informatica
2554,VIII - BIO-BIO,19,2019,5.2,Educacion Basica,Particular Subvencionado,Masculino,2020,1446114,No desertor,2022,1,Ingenieria en Informatica
2555,VIII - BIO-BIO,19,2020,5.1,Educacion Basica,Particular Subvencionado,Masculino,2021,1446114,No desertor,2022,2,Ingenieria en Informatica
2556,VIII - BIO-BIO,22,2018,5.5,Educacion Basica,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
2557,VIII - BIO-BIO,18,2018,5.5,Educacion Basica,Particular Subvencionado,Masculino,2019,1446103,No desertor,2022,2,Ingenieria en Informatica
2558,VIII - BIO-BIO,19,2019,5.2,Educacion Basica,Particular Subvencionado,Masculino,2020,1446114,No desertor,2022,2,Ingenieria en Informatica
2559,VIII - BIO-BIO,23,2016,5.1,Educacion Basica,Particular Subvencionado,Masculino,2021,1446103,No desertor,2021,1,Ingenieria en Informatica
2560,VIII - BIO-BIO,23,2016,5.1,Educacion Basica,Particular Subvencionado,Masculino,2021,1446103,No desertor,2021,2,Ingenieria en Informatica
2561,VIII - BIO-BIO,19,2018,5.7,Educacion Basica,Particular Subvencionado,Masculino,2020,1446214,No desertor,2021,1,Ingenieria en Conectividad y Redes
2562,VIII - BIO-BIO,19,2018,5.7,Educacion Basica,Particular Subvencionado,Masculino,2020,1446214,No desertor,2021,2,Ingenieria en Conectividad y Redes
2563,VIII - BIO-BIO,20,2021,6.4,Educacion Basica,Particular Subvencionado,Masculino,2022,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
2564,VIII - BIO-BIO,19,2018,5.7,Educacion Basica,Particular Subvencionado,Masculino,2020,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
2565,VIII - BIO-BIO,20,2021,6.4,Educacion Basica,Particular Subvencionado,Masculino,2022,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
2566,VIII - BIO-BIO,19,2018,5.7,Educacion Basica,Particular Subvencionado,Masculino,2020,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
2567,VIII - BIO-BIO,20,2016,5.6,Educacion Basica,Particular Subvencionado,Masculino,2018,1444707,No desertor,2021,1,Analista Programador Computacional
2568,VIII - BIO-BIO,20,2016,5.6,Educacion Basica,Particular Subvencionado,Masculino,2018,1444707,No desertor,2021,2,Analista Programador Computacional
2569,VIII - BIO-BIO,20,2016,5.6,Educacion Basica,Particular Subvencionado,Masculino,2018,1444707,No desertor,2022,1,Analista Programador Computacional
2570,VIII - BIO-BIO,20,2016,5.6,Educacion Basica,Particular Subvencionado,Masculino,2018,1444707,No desertor,2022,2,Analista Programador Computacional
2571,VIII - BIO-BIO,20,2016,5.6,Educacion Basica,Particular Subvencionado,Masculino,2018,1444707,No desertor,2023,1,Analista Programador Computacional
2572,VIII - BIO-BIO,19,2019,5.4,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2021,1,Analista Programador Computacional
2573,VIII - BIO-BIO,19,2019,5.4,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2021,2,Analista Programador Computacional
2574,VIII - BIO-BIO,19,2019,5.4,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2022,1,Analista Programador Computacional
2575,VIII - BIO-BIO,19,2019,5.4,Educacion Basica,Particular Subvencionado,Masculino,2021,1444718,No desertor,2022,2,Analista Programador Computacional
2576,VIII - BIO-BIO,27,2012,4.8,Educacion Basica,Particular Subvencionado,Masculino,2020,1446114,No desertor,2022,1,Ingenieria en Informatica
2577,VIII - BIO-BIO,27,2012,4.8,Educacion Basica,Particular Subvencionado,Masculino,2020,1446114,No desertor,2022,2,Ingenieria en Informatica
2578,VIII - BIO-BIO,20,2021,5.6,Educacion Basica,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
2579,VIII - BIO-BIO,18,2021,5.5,Educacion Basica,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
2580,VIII - BIO-BIO,19,2021,5.8,Educacion Basica,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
2581,VIII - BIO-BIO,20,2020,5.5,Educacion Basica,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,1,Ingenieria en Informatica
2582,VIII - BIO-BIO,20,2020,5.5,Educacion Basica,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
2583,VIII - BIO-BIO,19,2021,5.8,Educacion Basica,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
2584,VIII - BIO-BIO,18,2021,5.5,Educacion Basica,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
2585,VIII - BIO-BIO,20,2021,5.6,Educacion Basica,Particular Subvencionado,Masculino,2022,1446114,No desertor,2022,2,Ingenieria en Informatica
2586,X - DE LOS LAGOS,24,2012,5.7,Tecnico Profesional,Particular Subvencionado,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
2587,X - DE LOS LAGOS,24,2012,5.7,Tecnico Profesional,Particular Subvencionado,Masculino,2019,1446103,No desertor,2021,2,Ingenieria en Informatica
2588,X - DE LOS LAGOS,24,2012,5.7,Tecnico Profesional,Particular Subvencionado,Masculino,2019,1446103,No desertor,2022,1,Ingenieria en Informatica
2589,X - DE LOS LAGOS,24,2012,5.7,Tecnico Profesional,Particular Subvencionado,Masculino,2019,1446103,No desertor,2022,2,Ingenieria en Informatica
2590,XI - AYSEN,25,2015,5.6,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446114,Desertor,2021,1,Ingenieria en Informatica
2591,XI - AYSEN,25,2015,5.6,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446114,Desertor,2021,2,Ingenieria en Informatica
2592,XI - AYSEN,25,2015,5.6,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446114,Desertor,2022,1,Ingenieria en Informatica
2593,XI - AYSEN,25,2015,5.6,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446114,Desertor,2022,2,Ingenieria en Informatica
2594,VIII - BIO-BIO,18,2020,5.5,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
2595,VIII - BIO-BIO,18,2020,5.5,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446214,No desertor,2021,1,Ingenieria en Conectividad y Redes
2596,VIII - BIO-BIO,18,2020,5.5,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446214,No desertor,2021,2,Ingenieria en Conectividad y Redes
2597,VIII - BIO-BIO,18,2020,5.5,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
2598,VIII - BIO-BIO,18,2020,5.5,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
2599,VIII - BIO-BIO,18,2020,5.5,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
2600,VIII - BIO-BIO,18,2016,5.7,Tecnico Profesional,Particular Subvencionado,Masculino,2017,1446103,No desertor,2021,1,Ingenieria en Informatica
2601,VIII - BIO-BIO,18,2016,5.7,Tecnico Profesional,Particular Subvencionado,Masculino,2017,1446103,No desertor,2021,2,Ingenieria en Informatica
2602,VIII - BIO-BIO,18,2016,5.5,Tecnico Profesional,Particular Subvencionado,Masculino,2017,1446103,No desertor,2021,2,Ingenieria en Informatica
2603,VIII - BIO-BIO,20,2019,5.2,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446214,Desertor,2021,1,Ingenieria en Conectividad y Redes
2604,VIII - BIO-BIO,20,2019,5.2,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446214,Desertor,2021,2,Ingenieria en Conectividad y Redes
2605,VIII - BIO-BIO,19,2018,6.2,Tecnico Profesional,Particular Subvencionado,Masculino,2020,1446214,No desertor,2021,1,Ingenieria en Conectividad y Redes
2606,VIII - BIO-BIO,19,2018,6.2,Tecnico Profesional,Particular Subvencionado,Masculino,2020,1446214,No desertor,2021,2,Ingenieria en Conectividad y Redes
2607,VIII - BIO-BIO,19,2018,6.2,Tecnico Profesional,Particular Subvencionado,Masculino,2020,1446214,No desertor,2022,1,Ingenieria en Conectividad y Redes
2608,VIII - BIO-BIO,19,2018,6.2,Tecnico Profesional,Particular Subvencionado,Masculino,2020,1446214,No desertor,2022,2,Ingenieria en Conectividad y Redes
2609,VIII - BIO-BIO,19,2018,6.2,Tecnico Profesional,Particular Subvencionado,Masculino,2020,1446214,No desertor,2023,1,Ingenieria en Conectividad y Redes
2610,VIII - BIO-BIO,19,2018,6.2,Tecnico Profesional,Particular Subvencionado,Masculino,2020,1446214,No desertor,2023,2,Ingenieria en Conectividad y Redes
2611,VIII - BIO-BIO,27,2015,5.3,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,1,Ingenieria en Informatica
2612,VIII - BIO-BIO,20,2017,5.2,Tecnico Profesional,Particular Subvencionado,Masculino,2019,1446103,No desertor,2021,1,Ingenieria en Informatica
2613,VIII - BIO-BIO,27,2015,5.3,Tecnico Profesional,Particular Subvencionado,Masculino,2021,1446114,No desertor,2021,2,Ingenieria en Informatica
2614,VIII - BIO-BIO,20,2017,5.2,Tecnico Profesional,Particular Subvencionado,Masculino,2019,1446103,No desertor,2021,2,Ingenieria en Informatica
